game_id,pfr_game_id,season,game_type,week,player,pfr_player_id,position,team,opponent,offense_snaps,offense_pct,defense_snaps,defense_pct,st_snaps,st_pct
2024_01_ARI_BUF,202409080buf,2024,REG,1,Keon Coleman,ColeKe02,WR,BUF,ARI,45,0.73,0,0.0,0,0.0
2024_01_ARI_BUF,202409080buf,2024,REG,1,Mack Hollins,HollMa00,WR,BUF,ARI,36,0.58,0,0.0,10,0.37
2024_01_ARI_BUF,202409080buf,2024,REG,1,Khalil Shakir,ShakKh00,WR,BUF,ARI,33,0.53,0,0.0,0,0.0
2024_01_ARI_BUF,202409080buf,2024,REG,1,Curtis Samuel,SamuCu00,WR,BUF,ARI,17,0.27,0,0.0,0,0.0
2024_01_ARI_BUF,202409080buf,2024,REG,1,Marquez Valdes-Scantling,ValdMa00,WR,BUF,ARI,13,0.21,0,0.0,0,0.0
2024_01_ARI_BUF,202409080buf,2024,REG,1,Marvin Harrison Jr.,HarrMa09,WR,ARI,BUF,55,0.9,0,0.0,0,0.0
2024_01_ARI_BUF,202409080buf,2024,REG,1,Michael Wilson,WilsMi02,WR,ARI,BUF,49,0.8,0,0.0,0,0.0
2024_01_ARI_BUF,202409080buf,2024,REG,1,Greg Dortch,DortGr01,WR,ARI,BUF,37,0.61,0,0.0,3,0.11
2024_01_ARI_BUF,202409080buf,2024,REG,1,Zach Pascal,PascZa00,WR,ARI,BUF,4,0.07,0,0.0,17,0.63
2024_01_ARI_BUF,202409080buf,2024,REG,1,Chris Moore,MoorCh00,WR,ARI,BUF,1,0.02,0,0.0,0,0.0
2024_01_BAL_KC,202409050kan,2024,REG,1,Rashee Rice,RiceRa01,WR,KC,BAL,42,0.78,0,0.0,0,0.0
2024_01_BAL_KC,202409050kan,2024,REG,1,Xavier Worthy,WortXa00,WR,KC,BAL,34,0.63,0,0.0,0,0.0
2024_01_BAL_KC,202409050kan,2024,REG,1,Justin Watson,WatsJu01,WR,KC,BAL,28,0.52,0,0.0,2,0.08
2024_01_BAL_KC,202409050kan,2024,REG,1,JuJu Smith-Schuster,SmitJu00,WR,KC,BAL,12,0.22,0,0.0,0,0.0
2024_01_BAL_KC,202409050kan,2024,REG,1,Skyy Moore,MoorSk01,WR,KC,BAL,10,0.19,0,0.0,0,0.0
2024_01_BAL_KC,202409050kan,2024,REG,1,Mecole Hardman,HardMe00,WR,KC,BAL,0,0.0,0,0.0,7,0.27
2024_01_BAL_KC,202409050kan,2024,REG,1,Zay Flowers,FlowZa00,WR,BAL,KC,71,0.89,0,0.0,0,0.0
2024_01_BAL_KC,202409050kan,2024,REG,1,Rashod Bateman,BateRa00,WR,BAL,KC,67,0.84,0,0.0,0,0.0
2024_01_BAL_KC,202409050kan,2024,REG,1,Nelson Agholor,AghoNe00,WR,BAL,KC,30,0.38,0,0.0,0,0.0
2024_01_BAL_KC,202409050kan,2024,REG,1,Tylan Wallace,WallTy00,WR,BAL,KC,9,0.11,0,0.0,14,0.54
2024_01_BAL_KC,202409050kan,2024,REG,1,Deonte Harty,HarrDe07,WR,BAL,KC,4,0.05,0,0.0,9,0.35
2024_01_CAR_NO,202409080nor,2024,REG,1,Chris Olave,OlavCh00,WR,NO,CAR,52,0.79,0,0.0,0,0.0
2024_01_CAR_NO,202409080nor,2024,REG,1,Rashid Shaheed,ShahRa00,WR,NO,CAR,45,0.68,0,0.0,5,0.17
2024_01_CAR_NO,202409080nor,2024,REG,1,Cedrick Wilson Jr.,WilsCe01,WR,NO,CAR,29,0.44,0,0.0,14,0.47
2024_01_CAR_NO,202409080nor,2024,REG,1,Mason Tipton,TiptMa00,WR,NO,CAR,17,0.26,0,0.0,0,0.0
2024_01_CAR_NO,202409080nor,2024,REG,1,Bub Means,MeanBu00,WR,NO,CAR,6,0.09,0,0.0,2,0.07
2024_01_CAR_NO,202409080nor,2024,REG,1,Adam Thielen,ThieAd00,WR,CAR,NO,41,0.69,0,0.0,0,0.0
2024_01_CAR_NO,202409080nor,2024,REG,1,Diontae Johnson,JohnDi01,WR,CAR,NO,39,0.66,0,0.0,0,0.0
2024_01_CAR_NO,202409080nor,2024,REG,1,Xavier Legette,LegeXa00,WR,CAR,NO,35,0.59,0,0.0,10,0.33
2024_01_CAR_NO,202409080nor,2024,REG,1,Jonathan Mingo,MingJo00,WR,CAR,NO,33,0.56,0,0.0,10,0.33
2024_01_CAR_NO,202409080nor,2024,REG,1,David Moore,MoorDa03,WR,CAR,NO,19,0.32,0,0.0,3,0.1
2024_01_DAL_CLE,202409080cle,2024,REG,1,Amari Cooper,CoopAm00,WR,CLE,DAL,72,0.95,0,0.0,0,0.0
2024_01_DAL_CLE,202409080cle,2024,REG,1,Elijah Moore,MoorEl00,WR,CLE,DAL,71,0.93,0,0.0,0,0.0
2024_01_DAL_CLE,202409080cle,2024,REG,1,Jerry Jeudy,JeudJe00,WR,CLE,DAL,62,0.82,0,0.0,0,0.0
2024_01_DAL_CLE,202409080cle,2024,REG,1,Cedric Tillman,TillCe01,WR,CLE,DAL,26,0.34,0,0.0,6,0.17
2024_01_DAL_CLE,202409080cle,2024,REG,1,Jaelon Darden,DardJa00,WR,CLE,DAL,0,0.0,0,0.0,14,0.39
2024_01_DAL_CLE,202409080cle,2024,REG,1,Brandin Cooks,CookBr00,WR,DAL,CLE,50,0.79,0,0.0,0,0.0
2024_01_DAL_CLE,202409080cle,2024,REG,1,CeeDee Lamb,LambCe00,WR,DAL,CLE,45,0.71,0,0.0,0,0.0
2024_01_DAL_CLE,202409080cle,2024,REG,1,Jalen Tolbert,TolbJa00,WR,DAL,CLE,42,0.67,0,0.0,7,0.19
2024_01_DAL_CLE,202409080cle,2024,REG,1,Jalen Brooks,BrooJa03,WR,DAL,CLE,13,0.21,0,0.0,29,0.81
2024_01_DAL_CLE,202409080cle,2024,REG,1,KaVontae Turpin,TurpKa00,WR,DAL,CLE,6,0.1,0,0.0,11,0.31
2024_01_DEN_SEA,202409080sea,2024,REG,1,D.K. Metcalf,MetcDK00,WR,SEA,DEN,59,0.88,0,0.0,0,0.0
2024_01_DEN_SEA,202409080sea,2024,REG,1,Jaxon Smith-Njigba,SmitJa06,WR,SEA,DEN,53,0.79,0,0.0,0,0.0
2024_01_DEN_SEA,202409080sea,2024,REG,1,Tyler Lockett,LockTy00,WR,SEA,DEN,36,0.54,0,0.0,0,0.0
2024_01_DEN_SEA,202409080sea,2024,REG,1,Jake Bobo,BoboJa00,WR,SEA,DEN,20,0.3,0,0.0,26,0.76
2024_01_DEN_SEA,202409080sea,2024,REG,1,Laviska Shenault Jr.,ShenLa00,WR,SEA,DEN,7,0.1,0,0.0,24,0.71
2024_01_DEN_SEA,202409080sea,2024,REG,1,Dareke Young,YounDa02,WR,SEA,DEN,7,0.1,0,0.0,24,0.71
2024_01_DEN_SEA,202409080sea,2024,REG,1,Dee Williams,WillDe11,WR,SEA,DEN,0,0.0,0,0.0,21,0.62
2024_01_DEN_SEA,202409080sea,2024,REG,1,Courtland Sutton,SuttCo00,WR,DEN,SEA,63,0.91,0,0.0,0,0.0
2024_01_DEN_SEA,202409080sea,2024,REG,1,Josh Reynolds,ReynJo00,WR,DEN,SEA,55,0.8,0,0.0,0,0.0
2024_01_DEN_SEA,202409080sea,2024,REG,1,Devaughn Vele,VeleDe00,WR,DEN,SEA,34,0.49,0,0.0,0,0.0
2024_01_DEN_SEA,202409080sea,2024,REG,1,Lil'Jordan Humphrey,HumpLi01,WR,DEN,SEA,21,0.3,0,0.0,0,0.0
2024_01_DEN_SEA,202409080sea,2024,REG,1,Marvin Mims,MimsMa00,WR,DEN,SEA,12,0.17,0,0.0,14,0.41
2024_01_GB_PHI,202409060phi,2024,REG,1,DeVonta Smith,SmitDe07,WR,PHI,GB,76,1.0,0,0.0,0,0.0
2024_01_GB_PHI,202409060phi,2024,REG,1,A.J. Brown,BrowAJ00,WR,PHI,GB,72,0.95,0,0.0,0,0.0
2024_01_GB_PHI,202409060phi,2024,REG,1,Jahan Dotson,DotsJa00,WR,PHI,GB,32,0.42,0,0.0,0,0.0
2024_01_GB_PHI,202409060phi,2024,REG,1,Johnny Wilson,WilsJo03,WR,PHI,GB,10,0.13,0,0.0,7,0.23
2024_01_GB_PHI,202409060phi,2024,REG,1,Britain Covey,CoveBr00,WR,PHI,GB,9,0.12,0,0.0,3,0.1
2024_01_GB_PHI,202409060phi,2024,REG,1,Romeo Doubs,DoubRo00,WR,GB,PHI,58,0.87,0,0.0,0,0.0
2024_01_GB_PHI,202409060phi,2024,REG,1,Jayden Reed,ReedJa03,WR,GB,PHI,48,0.72,0,0.0,2,0.06
2024_01_GB_PHI,202409060phi,2024,REG,1,Christian Watson,WatsCh00,WR,GB,PHI,42,0.63,0,0.0,0,0.0
2024_01_GB_PHI,202409060phi,2024,REG,1,Dontayvion Wicks,WickDo00,WR,GB,PHI,31,0.46,0,0.0,0,0.0
2024_01_GB_PHI,202409060phi,2024,REG,1,Bo Melton,MeltBo00,WR,GB,PHI,8,0.12,0,0.0,9,0.29
2024_01_HOU_IND,202409080clt,2024,REG,1,Michael Pittman Jr.,PittMi01,WR,IND,HOU,40,0.89,0,0.0,0,0.0
2024_01_HOU_IND,202409080clt,2024,REG,1,Alec Pierce,PierAl00,WR,IND,HOU,38,0.84,0,0.0,0,0.0
2024_01_HOU_IND,202409080clt,2024,REG,1,Adonai Mitchell,MitcAd00,WR,IND,HOU,29,0.64,0,0.0,0,0.0
2024_01_HOU_IND,202409080clt,2024,REG,1,Ashton Dulin,DuliAs00,WR,IND,HOU,11,0.24,0,0.0,17,0.68
2024_01_HOU_IND,202409080clt,2024,REG,1,Anthony Gould,GoulAn00,WR,IND,HOU,7,0.16,0,0.0,9,0.36
2024_01_HOU_IND,202409080clt,2024,REG,1,Nico Collins,CollNi00,WR,HOU,IND,63,0.8,0,0.0,0,0.0
2024_01_HOU_IND,202409080clt,2024,REG,1,Stefon Diggs,DiggSt00,WR,HOU,IND,61,0.77,0,0.0,0,0.0
2024_01_HOU_IND,202409080clt,2024,REG,1,Tank Dell,DellNa00,WR,HOU,IND,50,0.63,0,0.0,0,0.0
2024_01_HOU_IND,202409080clt,2024,REG,1,Xavier Hutchinson,HutcXa00,WR,HOU,IND,12,0.15,0,0.0,12,0.48
2024_01_HOU_IND,202409080clt,2024,REG,1,Robert Woods,WoodRo02,WR,HOU,IND,12,0.15,0,0.0,0,0.0
2024_01_HOU_IND,202409080clt,2024,REG,1,Steven Sims,SimsSt00,WR,HOU,IND,0,0.0,0,0.0,8,0.32
2024_01_JAX_MIA,202409080mia,2024,REG,1,Jaylen Waddle,WaddJa00,WR,MIA,JAX,51,0.72,0,0.0,0,0.0
2024_01_JAX_MIA,202409080mia,2024,REG,1,Tyreek Hill,HillTy00,WR,MIA,JAX,50,0.7,0,0.0,1,0.04
2024_01_JAX_MIA,202409080mia,2024,REG,1,Braxton Berrios,BerrBr00,WR,MIA,JAX,26,0.37,0,0.0,8,0.32
2024_01_JAX_MIA,202409080mia,2024,REG,1,Grant Dubose,DuboGr00,WR,MIA,JAX,13,0.18,0,0.0,0,0.0
2024_01_JAX_MIA,202409080mia,2024,REG,1,Robbie Chosen,AndeRo04,WR,MIA,JAX,12,0.17,0,0.0,0,0.0
2024_01_JAX_MIA,202409080mia,2024,REG,1,Tanner Conner,ConnTa00,WR,MIA,JAX,3,0.04,0,0.0,11,0.44
2024_01_JAX_MIA,202409080mia,2024,REG,1,Gabriel Davis,DaviGa01,WR,JAX,MIA,50,0.94,0,0.0,0,0.0
2024_01_JAX_MIA,202409080mia,2024,REG,1,Brian Thomas,ThomBr06,WR,JAX,MIA,41,0.77,0,0.0,0,0.0
2024_01_JAX_MIA,202409080mia,2024,REG,1,Christian Kirk,KirkCh01,WR,JAX,MIA,38,0.72,0,0.0,0,0.0
2024_01_JAX_MIA,202409080mia,2024,REG,1,Parker Washington,WashPa01,WR,JAX,MIA,7,0.13,0,0.0,4,0.16
2024_01_JAX_MIA,202409080mia,2024,REG,1,Devin Duvernay,DuveDe00,WR,JAX,MIA,5,0.09,0,0.0,8,0.32
2024_01_JAX_MIA,202409080mia,2024,REG,1,Tim Jones,JoneTi00,WR,JAX,MIA,1,0.02,0,0.0,16,0.64
2024_01_LA_DET,202409080det,2024,REG,1,Amon-Ra St. Brown,StxxAm00,WR,DET,LA,60,0.98,0,0.0,0,0.0
2024_01_LA_DET,202409080det,2024,REG,1,Jameson Williams,WillJa11,WR,DET,LA,52,0.85,0,0.0,0,0.0
2024_01_LA_DET,202409080det,2024,REG,1,Kalif Raymond,RaymKa00,WR,DET,LA,37,0.61,0,0.0,9,0.35
2024_01_LA_DET,202409080det,2024,REG,1,Tom Kennedy,KennTo01,WR,DET,LA,4,0.07,0,0.0,6,0.23
2024_01_LA_DET,202409080det,2024,REG,1,Cooper Kupp,KuppCo00,WR,LA,DET,78,1.0,0,0.0,0,0.0
2024_01_LA_DET,202409080det,2024,REG,1,Demarcus Robinson,RobiDe01,WR,LA,DET,72,0.92,0,0.0,0,0.0
2024_01_LA_DET,202409080det,2024,REG,1,Tyler Johnson,JohnTy00,WR,LA,DET,51,0.65,0,0.0,1,0.04
2024_01_LA_DET,202409080det,2024,REG,1,Puka Nacua,NacuPu00,WR,LA,DET,25,0.32,0,0.0,0,0.0
2024_01_LA_DET,202409080det,2024,REG,1,Tutu Atwell,AtweTu00,WR,LA,DET,6,0.08,0,0.0,0,0.0
2024_01_LA_DET,202409080det,2024,REG,1,Jordan Whittington,WhitJo04,WR,LA,DET,2,0.03,0,0.0,14,0.54
2024_01_LV_LAC,202409080sdg,2024,REG,1,Josh Palmer,PalmJo00,WR,LAC,LV,46,0.81,0,0.0,0,0.0
2024_01_LV_LAC,202409080sdg,2024,REG,1,Quentin Johnston,JohnQu02,WR,LAC,LV,38,0.67,0,0.0,0,0.0
2024_01_LV_LAC,202409080sdg,2024,REG,1,Ladd McConkey,McCoLa00,WR,LAC,LV,38,0.67,0,0.0,0,0.0
2024_01_LV_LAC,202409080sdg,2024,REG,1,Simi Fehoko,FehoSi00,WR,LAC,LV,9,0.16,0,0.0,10,0.36
2024_01_LV_LAC,202409080sdg,2024,REG,1,Derius Davis,DaviDe02,WR,LAC,LV,7,0.12,0,0.0,8,0.29
2024_01_LV_LAC,202409080sdg,2024,REG,1,Davante Adams,AdamDa01,WR,LV,LAC,58,0.97,0,0.0,0,0.0
2024_01_LV_LAC,202409080sdg,2024,REG,1,Jakobi Meyers,MeyeJa01,WR,LV,LAC,52,0.87,0,0.0,0,0.0
2024_01_LV_LAC,202409080sdg,2024,REG,1,Tre Tucker,TuckTr00,WR,LV,LAC,47,0.78,0,0.0,7,0.25
2024_01_LV_LAC,202409080sdg,2024,REG,1,DJ Turner,TurnDJ00,WR,LV,LAC,5,0.08,0,0.0,23,0.82
2024_01_MIN_NYG,202409080nyg,2024,REG,1,Malik Nabers,NabeMa00,WR,NYG,MIN,71,1.0,0,0.0,0,0.0
2024_01_MIN_NYG,202409080nyg,2024,REG,1,Darius Slayton,SlayDa01,WR,NYG,MIN,51,0.72,0,0.0,4,0.17
2024_01_MIN_NYG,202409080nyg,2024,REG,1,Wan'Dale Robinson,RobiWa01,WR,NYG,MIN,48,0.68,0,0.0,0,0.0
2024_01_MIN_NYG,202409080nyg,2024,REG,1,Jalin Hyatt,HyatJa00,WR,NYG,MIN,16,0.23,0,0.0,0,0.0
2024_01_MIN_NYG,202409080nyg,2024,REG,1,Bryce Ford-Wheaton,FordBr00,WR,NYG,MIN,0,0.0,0,0.0,17,0.71
2024_01_MIN_NYG,202409080nyg,2024,REG,1,Justin Jefferson,JeffJu00,WR,MIN,NYG,46,0.84,0,0.0,0,0.0
2024_01_MIN_NYG,202409080nyg,2024,REG,1,Brandon Powell,PoweBr00,WR,MIN,NYG,30,0.55,0,0.0,6,0.25
2024_01_MIN_NYG,202409080nyg,2024,REG,1,Jordan Addison,AddiJo00,WR,MIN,NYG,28,0.51,0,0.0,0,0.0
2024_01_MIN_NYG,202409080nyg,2024,REG,1,Jalen Nailor,NailJa00,WR,MIN,NYG,26,0.47,0,0.0,0,0.0
2024_01_MIN_NYG,202409080nyg,2024,REG,1,Trent Sherfield,SherTr00,WR,MIN,NYG,17,0.31,0,0.0,7,0.29
2024_01_NE_CIN,202409080cin,2024,REG,1,Andrei Iosivas,IosiAn00,WR,CIN,NE,51,1.0,0,0.0,0,0.0
2024_01_NE_CIN,202409080cin,2024,REG,1,Ja'Marr Chase,ChasJa00,WR,CIN,NE,43,0.84,0,0.0,0,0.0
2024_01_NE_CIN,202409080cin,2024,REG,1,Trenton Irwin,IrwiTr00,WR,CIN,NE,33,0.65,0,0.0,0,0.0
2024_01_NE_CIN,202409080cin,2024,REG,1,Charlie Jones,JoneCh11,WR,CIN,NE,8,0.16,0,0.0,5,0.24
2024_01_NE_CIN,202409080cin,2024,REG,1,Jermaine Burton,BurtJe01,WR,CIN,NE,4,0.08,0,0.0,0,0.0
2024_01_NE_CIN,202409080cin,2024,REG,1,K.J. Osborn,OsboKJ00,WR,NE,CIN,40,0.62,0,0.0,0,0.0
2024_01_NE_CIN,202409080cin,2024,REG,1,Demario Douglas,DougDe00,WR,NE,CIN,39,0.6,0,0.0,0,0.0
2024_01_NE_CIN,202409080cin,2024,REG,1,Tyquan Thornton,ThorTy00,WR,NE,CIN,38,0.58,0,0.0,0,0.0
2024_01_NE_CIN,202409080cin,2024,REG,1,Ja'Lynn Polk,PolkJa00,WR,NE,CIN,35,0.54,0,0.0,0,0.0
2024_01_NYJ_SF,202409090sfo,2024,REG,1,Deebo Samuel,SamuDe00,WR,SF,NYJ,53,0.74,0,0.0,3,0.12
2024_01_NYJ_SF,202409090sfo,2024,REG,1,Brandon Aiyuk,AiyuBr00,WR,SF,NYJ,43,0.6,0,0.0,0,0.0
2024_01_NYJ_SF,202409090sfo,2024,REG,1,Jauan Jennings,JennJa00,WR,SF,NYJ,35,0.49,0,0.0,0,0.0
2024_01_NYJ_SF,202409090sfo,2024,REG,1,Chris Conley,ConlCh00,WR,SF,NYJ,29,0.4,0,0.0,16,0.62
2024_01_NYJ_SF,202409090sfo,2024,REG,1,Ronnie Bell,BellRo01,WR,SF,NYJ,13,0.18,0,0.0,0,0.0
2024_01_NYJ_SF,202409090sfo,2024,REG,1,Jacob Cowing,CowiJa00,WR,SF,NYJ,0,0.0,0,0.0,4,0.15
2024_01_NYJ_SF,202409090sfo,2024,REG,1,Allen Lazard,LazaAl00,WR,NYJ,SF,51,1.0,0,0.0,0,0.0
2024_01_NYJ_SF,202409090sfo,2024,REG,1,Garrett Wilson,WilsGa00,WR,NYJ,SF,49,0.96,0,0.0,0,0.0
2024_01_NYJ_SF,202409090sfo,2024,REG,1,Xavier Gipson,GipsXa00,WR,NYJ,SF,30,0.59,0,0.0,10,0.38
2024_01_NYJ_SF,202409090sfo,2024,REG,1,Mike Williams,WillMi07,WR,NYJ,SF,9,0.18,0,0.0,0,0.0
2024_01_NYJ_SF,202409090sfo,2024,REG,1,Malachi Corley,CorlMa00,WR,NYJ,SF,1,0.02,0,0.0,0,0.0
2024_01_NYJ_SF,202409090sfo,2024,REG,1,Irvin Charles,CharIr00,WR,NYJ,SF,0,0.0,0,0.0,16,0.62
2024_01_PIT_ATL,202409080atl,2024,REG,1,Drake London,LondDr00,WR,ATL,PIT,56,1.0,0,0.0,0,0.0
2024_01_PIT_ATL,202409080atl,2024,REG,1,Darnell Mooney,MoonDa00,WR,ATL,PIT,53,0.95,0,0.0,0,0.0
2024_01_PIT_ATL,202409080atl,2024,REG,1,Ray-Ray McCloud,McClRa00,WR,ATL,PIT,30,0.54,0,0.0,6,0.24
2024_01_PIT_ATL,202409080atl,2024,REG,1,KhaDarel Hodge,HodgKh00,WR,ATL,PIT,2,0.04,0,0.0,17,0.68
2024_01_PIT_ATL,202409080atl,2024,REG,1,Chris Blair,BlaiCh00,WR,ATL,PIT,0,0.0,0,0.0,6,0.24
2024_01_PIT_ATL,202409080atl,2024,REG,1,Van Jefferson,JeffVa00,WR,PIT,ATL,49,0.72,0,0.0,0,0.0
2024_01_PIT_ATL,202409080atl,2024,REG,1,George Pickens,PickGe00,WR,PIT,ATL,46,0.68,0,0.0,0,0.0
2024_01_PIT_ATL,202409080atl,2024,REG,1,Calvin Austin,AustCa00,WR,PIT,ATL,28,0.41,0,0.0,4,0.16
2024_01_PIT_ATL,202409080atl,2024,REG,1,Scott Miller,MillSc01,WR,PIT,ATL,17,0.25,0,0.0,3,0.12
2024_01_PIT_ATL,202409080atl,2024,REG,1,Ben Skowronek,SkowBe00,WR,PIT,ATL,0,0.0,0,0.0,11,0.44
2024_01_TEN_CHI,202409080chi,2024,REG,1,D.J. Moore,MoorD.00,WR,CHI,TEN,49,0.88,0,0.0,0,0.0
2024_01_TEN_CHI,202409080chi,2024,REG,1,Rome Odunze,OdunRo00,WR,CHI,TEN,43,0.77,0,0.0,0,0.0
2024_01_TEN_CHI,202409080chi,2024,REG,1,Keenan Allen,AlleKe00,WR,CHI,TEN,38,0.68,0,0.0,0,0.0
2024_01_TEN_CHI,202409080chi,2024,REG,1,DeAndre Carter,CartDe02,WR,CHI,TEN,13,0.23,0,0.0,9,0.31
2024_01_TEN_CHI,202409080chi,2024,REG,1,Velus Jones Jr.,JoneVe00,WR,CHI,TEN,4,0.07,0,0.0,12,0.41
2024_01_TEN_CHI,202409080chi,2024,REG,1,Calvin Ridley,RidlCa00,WR,TEN,CHI,54,0.84,0,0.0,0,0.0
2024_01_TEN_CHI,202409080chi,2024,REG,1,Tyler Boyd,BoydTy00,WR,TEN,CHI,53,0.83,0,0.0,0,0.0
2024_01_TEN_CHI,202409080chi,2024,REG,1,Treylon Burks,BurkTr00,WR,TEN,CHI,44,0.69,0,0.0,0,0.0
2024_01_TEN_CHI,202409080chi,2024,REG,1,DeAndre Hopkins,HopkDe00,WR,TEN,CHI,17,0.27,0,0.0,0,0.0
2024_01_TEN_CHI,202409080chi,2024,REG,1,Nick Westbrook-Ikhine,WestNi00,WR,TEN,CHI,12,0.19,0,0.0,20,0.69
2024_01_TEN_CHI,202409080chi,2024,REG,1,Jha'Quan Jackson,JackJh00,WR,TEN,CHI,0,0.0,0,0.0,12,0.41
2024_01_WAS_TB,202409080tam,2024,REG,1,Jalen McMillan,McMiJa01,WR,TB,WAS,53,0.83,0,0.0,0,0.0
2024_01_WAS_TB,202409080tam,2024,REG,1,Chris Godwin,GodwCh00,WR,TB,WAS,50,0.78,0,0.0,1,0.04
2024_01_WAS_TB,202409080tam,2024,REG,1,Mike Evans,EvanMi00,WR,TB,WAS,45,0.7,0,0.0,1,0.04
2024_01_WAS_TB,202409080tam,2024,REG,1,Trey Palmer,PalmTr00,WR,TB,WAS,20,0.31,0,0.0,4,0.15
2024_01_WAS_TB,202409080tam,2024,REG,1,Kameron Johnson,JohnKa01,WR,TB,WAS,11,0.17,0,0.0,9,0.33
2024_01_WAS_TB,202409080tam,2024,REG,1,Terry McLaurin,McLaTe00,WR,WAS,TB,48,0.81,0,0.0,0,0.0
2024_01_WAS_TB,202409080tam,2024,REG,1,Luke McCaffrey,McCaLu00,WR,WAS,TB,36,0.61,0,0.0,0,0.0
2024_01_WAS_TB,202409080tam,2024,REG,1,Dyami Brown,BrowDy00,WR,WAS,TB,33,0.56,0,0.0,8,0.3
2024_01_WAS_TB,202409080tam,2024,REG,1,Olamide Zaccheaus,ZaccOl01,WR,WAS,TB,26,0.44,0,0.0,0,0.0
2024_01_WAS_TB,202409080tam,2024,REG,1,Jamison Crowder,CrowJa00,WR,WAS,TB,3,0.05,0,0.0,1,0.04
2024_02_ATL_PHI,202409160phi,2024,REG,2,DeVonta Smith,SmitDe07,WR,PHI,ATL,71,1.0,0,0.0,0,0.0
2024_02_ATL_PHI,202409160phi,2024,REG,2,Jahan Dotson,DotsJa00,WR,PHI,ATL,56,0.79,0,0.0,0,0.0
2024_02_ATL_PHI,202409160phi,2024,REG,2,Britain Covey,CoveBr00,WR,PHI,ATL,23,0.32,0,0.0,2,0.09
2024_02_ATL_PHI,202409160phi,2024,REG,2,Johnny Wilson,WilsJo03,WR,PHI,ATL,19,0.27,0,0.0,0,0.0
2024_02_ATL_PHI,202409160phi,2024,REG,2,Parris Campbell,CampPa00,WR,PHI,ATL,15,0.21,0,0.0,0,0.0
2024_02_ATL_PHI,202409160phi,2024,REG,2,Ray-Ray McCloud,McClRa00,WR,ATL,PHI,61,1.0,0,0.0,5,0.23
2024_02_ATL_PHI,202409160phi,2024,REG,2,Darnell Mooney,MoonDa00,WR,ATL,PHI,61,1.0,0,0.0,0,0.0
2024_02_ATL_PHI,202409160phi,2024,REG,2,Drake London,LondDr00,WR,ATL,PHI,59,0.97,0,0.0,0,0.0
2024_02_ATL_PHI,202409160phi,2024,REG,2,KhaDarel Hodge,HodgKh00,WR,ATL,PHI,0,0.0,0,0.0,15,0.68
2024_02_BUF_MIA,202409120mia,2024,REG,2,Jaylen Waddle,WaddJa00,WR,MIA,BUF,55,0.72,0,0.0,0,0.0
2024_02_BUF_MIA,202409120mia,2024,REG,2,Tyreek Hill,HillTy00,WR,MIA,BUF,52,0.68,0,0.0,0,0.0
2024_02_BUF_MIA,202409120mia,2024,REG,2,Braxton Berrios,BerrBr00,WR,MIA,BUF,34,0.45,0,0.0,9,0.43
2024_02_BUF_MIA,202409120mia,2024,REG,2,Grant Dubose,DuboGr00,WR,MIA,BUF,26,0.34,0,0.0,0,0.0
2024_02_BUF_MIA,202409120mia,2024,REG,2,Robbie Chosen,AndeRo04,WR,MIA,BUF,17,0.22,0,0.0,0,0.0
2024_02_BUF_MIA,202409120mia,2024,REG,2,Tanner Conner,ConnTa00,WR,MIA,BUF,3,0.04,0,0.0,10,0.48
2024_02_BUF_MIA,202409120mia,2024,REG,2,Keon Coleman,ColeKe02,WR,BUF,MIA,41,0.91,0,0.0,0,0.0
2024_02_BUF_MIA,202409120mia,2024,REG,2,Mack Hollins,HollMa00,WR,BUF,MIA,32,0.71,0,0.0,10,0.48
2024_02_BUF_MIA,202409120mia,2024,REG,2,Khalil Shakir,ShakKh00,WR,BUF,MIA,31,0.69,0,0.0,0,0.0
2024_02_BUF_MIA,202409120mia,2024,REG,2,Curtis Samuel,SamuCu00,WR,BUF,MIA,12,0.27,0,0.0,0,0.0
2024_02_BUF_MIA,202409120mia,2024,REG,2,Marquez Valdes-Scantling,ValdMa00,WR,BUF,MIA,4,0.09,0,0.0,0,0.0
2024_02_CHI_HOU,202409150htx,2024,REG,2,Nico Collins,CollNi00,WR,HOU,CHI,52,0.84,0,0.0,0,0.0
2024_02_CHI_HOU,202409150htx,2024,REG,2,Stefon Diggs,DiggSt00,WR,HOU,CHI,50,0.81,0,0.0,0,0.0
2024_02_CHI_HOU,202409150htx,2024,REG,2,Tank Dell,DellNa00,WR,HOU,CHI,43,0.69,0,0.0,0,0.0
2024_02_CHI_HOU,202409150htx,2024,REG,2,Xavier Hutchinson,HutcXa00,WR,HOU,CHI,9,0.15,0,0.0,4,0.13
2024_02_CHI_HOU,202409150htx,2024,REG,2,Robert Woods,WoodRo02,WR,HOU,CHI,9,0.15,0,0.0,2,0.07
2024_02_CHI_HOU,202409150htx,2024,REG,2,Steven Sims,SimsSt00,WR,HOU,CHI,0,0.0,0,0.0,10,0.33
2024_02_CHI_HOU,202409150htx,2024,REG,2,D.J. Moore,MoorD.00,WR,CHI,HOU,69,0.99,0,0.0,0,0.0
2024_02_CHI_HOU,202409150htx,2024,REG,2,Rome Odunze,OdunRo00,WR,CHI,HOU,66,0.94,0,0.0,0,0.0
2024_02_CHI_HOU,202409150htx,2024,REG,2,DeAndre Carter,CartDe02,WR,CHI,HOU,50,0.71,0,0.0,12,0.4
